2020-02-25 12:01:44.520,102
2020-02-25 12:01:46.450,122
2020-02-25 12:01:46.830,118
2020-02-25 12:01:46.940,112
2020-02-25 12:00:19.530,3824
2020-02-25 12:01:44.520,3088
2020-02-25 12:01:39.330,649
2020-02-25 12:01:51.540,132
2020-02-25 12:01:51.550,304
2020-02-25 12:01:51.790,114
2020-02-25 12:01:51.790,124
2020-02-25 12:01:51.790,112
2020-02-25 12:01:51.800,124
2020-02-25 12:01:51.800,5096
2020-02-25 12:01:51.800,12797
2020-02-25 12:01:51.810,6952
2020-02-25 12:01:51.800,7209
2020-02-25 12:01:46.940,11140
2020-02-25 12:01:46.120,872
2020-02-25 12:01:51.810,3491
2020-02-25 12:01:46.120,679
2020-02-25 12:01:51.810,3491
2020-02-25 12:02:00.920,128
2020-02-25 12:01:51.920,685
2020-02-25 12:01:43.760,619
2020-02-25 12:02:04.070,3100
2020-02-25 12:02:04.080,1415
2020-02-25 12:02:03.860,8156
2020-02-25 12:00:48.840,4776
2020-02-25 12:02:04.080,3631
2020-02-25 12:02:04.080,3643
2020-02-25 12:02:04.080,7329
2020-02-25 12:02:04.080,7308
2020-02-25 12:01:43.900,5056
2020-02-25 12:01:44.800,3550
2020-02-25 12:01:38.980,7498
2020-02-25 12:01:44.350,3132
2020-02-25 12:02:14.650,126
2020-02-25 11:59:17.430,2753
2020-02-25 12:01:44.600,4678
2020-02-25 12:01:51.920,7688
2020-02-25 12:02:14.680,4885
2020-02-25 12:01:51.810,3091
2020-02-25 12:00:48.360,65330
2020-02-25 12:02:14.930,3174
2020-02-25 12:02:14.960,1437
2020-02-25 12:02:14.960,3745
2020-02-25 12:02:14.960,3745
2020-02-25 12:02:14.960,7331
2020-02-25 12:02:14.950,7416
2020-02-25 12:02:04.080,766
2020-02-25 12:01:14.910,3577
2020-02-25 12:01:51.560,562
2020-02-25 12:02:38.010,3024
2020-02-25 12:02:38.030,1367
2020-02-25 12:02:37.790,8048
2020-02-25 12:01:11.240,51397
2020-02-25 12:02:38.020,3675
2020-02-25 12:02:38.030,3675
2020-02-25 12:02:38.030,7097
2020-02-25 12:02:38.030,7390
2020-02-25 12:00:37.400,7339
2020-02-25 12:02:38.030,1442
2020-02-25 12:01:51.800,11499
2020-02-25 12:02:41.540,618
2020-02-25 12:01:38.850,16936
2020-02-25 12:00:11.270,1754
2020-02-25 12:02:00.930,1251
2020-02-25 12:00:54.610,1859
2020-02-25 12:03:17.250,132
2020-02-25 12:03:17.260,304
2020-02-25 12:03:17.400,158
2020-02-25 12:03:17.410,317
2020-02-25 12:03:17.630,200
2020-02-25 12:03:17.760,338
2020-02-25 12:03:18.810,126
2020-02-25 12:03:18.830,301
2020-02-25 12:03:18.950,124
2020-02-25 12:03:18.990,300
2020-02-25 12:03:19.420,148
2020-02-25 12:03:27.130,146
2020-02-25 12:01:44.220,23454
2020-02-25 12:01:46.510,1632
2020-02-25 12:01:14.640,6580
2020-02-25 12:03:35.280,132
2020-02-25 12:03:35.280,118
2020-02-25 12:01:43.760,184338
2020-02-25 12:03:17.880,1067
2020-02-25 12:00:47.890,1949
2020-02-25 12:03:27.210,602
2020-02-25 12:03:27.200,1306
2020-02-25 12:00:48.620,68652
2020-02-25 11:59:55.760,4401
2020-02-25 12:03:58.470,204
2020-02-25 12:03:51.470,619
2020-02-25 12:00:21.110,1847
2020-02-25 12:01:12.970,12168
2020-02-25 12:00:49.220,2740
2020-02-25 12:01:51.920,21869
2020-02-25 12:01:51.920,18977
2020-02-25 12:01:51.920,18989
2020-02-25 12:01:51.910,18837
2020-02-25 12:00:48.650,69821
2020-02-25 12:00:48.610,184822
2020-02-25 12:00:48.650,83722
2020-02-25 12:00:48.640,161028
2020-02-25 12:00:47.490,105564
2020-02-25 12:04:24.070,204
2020-02-25 12:00:47.860,2760
2020-02-25 12:00:48.270,7737
2020-02-25 12:00:47.880,2145
2020-02-25 12:04:33.770,204
2020-02-25 12:01:44.530,1954
2020-02-25 12:01:44.390,15065
2020-02-25 12:01:44.220,60276
2020-02-25 12:01:44.220,74134
2020-02-25 12:04:46.730,120
2020-02-25 12:01:44.230,8580
2020-02-25 12:04:47.040,140
2020-02-25 12:03:17.270,2572
2020-02-25 12:03:17.760,1790
2020-02-25 12:03:18.840,3901
2020-02-25 12:03:19.000,3886
2020-02-25 12:03:19.420,2662
2020-02-25 12:04:46.730,204
2020-02-25 12:04:46.980,204
2020-02-25 12:04:47.040,204
2020-02-25 12:04:47.290,204
2020-02-25 12:04:50.770,930
2020-02-25 12:04:46.750,1950
2020-02-25 12:01:46.460,4390
2020-02-25 12:01:46.830,7874
2020-02-25 12:02:14.650,30262
2020-02-25 12:05:00.820,970
2020-02-25 12:05:26.040,116
2020-02-25 12:05:30.720,116
2020-02-25 12:05:30.760,296
2020-02-25 12:05:35.410,124
2020-02-25 12:05:35.450,300
2020-02-25 12:05:45.340,122
2020-02-25 12:05:26.050,618
2020-02-25 12:05:45.350,528
2020-02-25 12:05:26.060,1816
2020-02-25 12:05:26.060,996
2020-02-25 12:03:17.420,2752
2020-02-25 12:04:46.750,1950
2020-02-25 12:06:36.900,826
2020-02-25 12:07:08.350,128
2020-02-25 12:06:46.910,618
2020-02-25 12:07:17.240,132
2020-02-25 12:07:17.250,304
2020-02-25 12:07:17.430,158
2020-02-25 12:07:17.440,317
2020-02-25 12:03:27.130,2656
2020-02-25 12:07:08.360,666
2020-02-25 12:07:07.780,1014
2020-02-25 12:07:07.740,619
2020-02-25 12:07:07.710,635
2020-02-25 12:00:03.770,3127
2020-02-25 12:07:39.440,124
2020-02-25 12:01:17.160,2159
2020-02-25 12:00:48.010,2843
2020-02-25 12:07:42.190,130
2020-02-25 12:07:43.920,122
2020-02-25 12:05:30.770,619
2020-02-25 12:05:35.460,9833
2020-02-25 12:08:00.170,156
2020-02-25 12:08:00.170,156
2020-02-25 12:08:00.170,158
2020-02-25 12:08:00.170,158
2020-02-25 12:08:00.180,156
2020-02-25 12:08:00.180,156
2020-02-25 12:08:00.180,176
2020-02-25 12:08:00.180,176
2020-02-25 12:08:00.190,154
2020-02-25 12:08:00.190,154
2020-02-25 12:08:00.190,154
2020-02-25 12:08:00.190,154
2020-02-25 12:08:00.190,152
2020-02-25 12:08:00.190,152
2020-02-25 12:08:00.200,156
2020-02-25 12:08:00.200,156
2020-02-25 12:08:00.210,152
2020-02-25 12:08:00.210,152
2020-02-25 12:08:00.220,160
2020-02-25 12:08:00.220,160
2020-02-25 12:08:00.270,224
2020-02-25 12:07:42.270,954
2020-02-25 12:05:26.050,1787
2020-02-25 12:07:17.260,2572
2020-02-25 12:07:17.450,2714
2020-02-25 12:10:48.430,826
2020-02-25 12:11:17.240,132
2020-02-25 12:11:17.250,304
2020-02-25 12:11:17.430,158
2020-02-25 12:11:17.450,317
2020-02-25 12:11:06.450,972
2020-02-25 12:07:42.200,4991
2020-02-25 11:53:29.030,28346
2020-02-25 12:12:33.420,130
2020-02-25 12:11:17.250,2572
2020-02-25 12:03:35.280,189
2020-02-25 12:13:12.600,120
2020-02-25 12:13:13.060,142
2020-02-25 12:13:17.620,200
2020-02-25 12:13:17.850,126
2020-02-25 12:13:17.900,301
2020-02-25 12:13:18.020,126
2020-02-25 12:13:18.040,301
2020-02-25 12:13:18.510,148
2020-02-25 12:13:03.000,602
2020-02-25 12:13:46.590,130
2020-02-25 12:13:46.600,1286
2020-02-25 12:13:54.250,154
2020-02-25 12:13:46.070,204
2020-02-25 12:13:46.070,204
2020-02-25 12:13:46.070,204
2020-02-25 12:13:46.070,204
2020-02-25 12:13:46.090,204
2020-02-25 12:13:46.090,204
2020-02-25 12:13:46.600,810
2020-02-25 12:13:45.230,619
2020-02-25 12:11:17.460,2714
2020-02-25 12:14:18.850,150
2020-02-25 12:14:18.920,602
2020-02-25 12:14:18.870,682
2020-02-25 12:13:17.670,1790
2020-02-25 12:13:17.910,3957
2020-02-25 12:13:18.050,3957
2020-02-25 12:13:18.590,2665
2020-02-25 11:19:48.870,1134
2020-02-25 12:15:17.230,132
2020-02-25 12:15:17.250,304
2020-02-25 12:15:17.420,158
2020-02-25 12:15:17.430,317
2020-02-25 12:15:01.920,826
2020-02-25 12:15:20.050,204
2020-02-25 12:15:20.050,204
2020-02-25 12:15:20.070,204
2020-02-25 12:15:20.300,204
2020-02-25 12:15:20.300,204
2020-02-25 12:15:20.300,204
2020-02-25 12:15:20.320,204
2020-02-25 12:15:21.050,204
2020-02-25 12:15:21.060,204
2020-02-25 12:15:21.080,204
2020-02-25 12:15:23.070,204
2020-02-25 12:15:23.070,204
2020-02-25 12:15:23.090,204
2020-02-25 12:15:20.300,5302
2020-02-25 12:15:27.080,204
2020-02-25 12:15:27.080,204
2020-02-25 12:15:27.100,204
2020-02-25 12:15:35.080,204
2020-02-25 12:15:35.080,204
2020-02-25 12:15:35.100,204
2020-02-25 12:15:43.080,204
2020-02-25 12:15:43.080,204
2020-02-25 12:15:43.100,204
2020-02-25 12:13:54.260,5210
2020-02-25 12:15:51.090,204
2020-02-25 12:15:51.090,204
2020-02-25 12:15:51.090,204
2020-02-25 12:15:51.540,204
2020-02-25 12:15:51.540,204
2020-02-25 12:15:51.540,204
2020-02-25 12:15:51.550,204
2020-02-25 12:15:51.760,204
2020-02-25 12:15:51.760,204
2020-02-25 12:15:51.760,204
2020-02-25 12:15:51.780,204
2020-02-25 12:15:51.540,2161
2020-02-25 12:15:51.760,2265
2020-02-25 12:15:59.090,204
2020-02-25 12:15:59.090,204
2020-02-25 12:15:59.110,204
2020-02-25 12:16:07.100,204
2020-02-25 12:16:07.100,204
2020-02-25 12:16:07.120,204
2020-02-25 12:16:15.090,204
2020-02-25 12:16:15.090,204
2020-02-25 12:16:15.120,204
2020-02-25 12:16:23.110,204
2020-02-25 12:16:23.100,204
2020-02-25 12:16:23.130,204
2020-02-25 12:12:33.430,3597
2020-02-25 12:16:31.100,204
2020-02-25 12:16:31.100,204
2020-02-25 12:16:31.130,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.940,204
2020-02-25 12:16:31.960,204
2020-02-25 12:16:31.960,204
2020-02-25 12:16:33.470,204
2020-02-25 12:16:33.470,204
2020-02-25 12:16:33.470,204
2020-02-25 12:16:33.480,204
2020-02-25 12:15:17.260,2572
2020-02-25 12:16:39.110,204
2020-02-25 12:16:39.110,204
2020-02-25 12:16:39.110,204
2020-02-25 12:16:48.320,224
2020-02-25 12:16:33.470,11165
2020-02-25 12:16:31.940,28386
2020-02-25 12:16:31.940,37982
2020-02-25 12:16:47.100,204
2020-02-25 12:16:47.110,204
2020-02-25 12:16:47.130,204
2020-02-25 12:17:11.110,204
2020-02-25 12:17:11.120,204
2020-02-25 12:17:11.140,204
2020-02-25 12:17:04.190,619
2020-02-25 12:17:19.110,204
2020-02-25 12:17:19.110,204
2020-02-25 12:17:19.140,204
2020-02-25 12:17:08.210,618
2020-02-25 12:17:27.120,204
2020-02-25 12:17:27.120,204
2020-02-25 12:17:27.140,204
2020-02-25 12:17:35.130,204
2020-02-25 12:17:35.130,204
2020-02-25 12:17:35.150,204
2020-02-25 12:17:43.130,204
2020-02-25 12:17:43.130,204
2020-02-25 12:17:43.150,204
2020-02-25 12:17:53.500,224
2020-02-25 12:17:53.880,142
2020-02-25 12:17:53.890,309
2020-02-25 12:17:51.120,204
2020-02-25 12:17:51.120,204
2020-02-25 12:17:51.140,204
2020-02-25 12:17:59.120,204
2020-02-25 12:17:59.120,204
2020-02-25 12:17:59.140,204
2020-02-25 12:17:54.040,618
2020-02-25 12:17:52.430,619
2020-02-25 12:15:17.440,2791
2020-02-25 12:18:07.130,204
2020-02-25 12:18:07.130,204
2020-02-25 12:18:07.150,204
2020-02-25 12:14:18.870,4326
2020-02-25 12:13:02.960,6399
2020-02-25 12:18:15.130,204
2020-02-25 12:18:15.130,204
2020-02-25 12:18:15.160,204
2020-02-25 12:17:53.890,514
2020-02-25 12:18:29.940,122
2020-02-25 12:18:23.150,204
2020-02-25 12:18:23.150,204
2020-02-25 12:18:23.170,204
2020-02-25 12:18:31.140,204
2020-02-25 12:18:31.140,204
2020-02-25 12:18:31.160,204
2020-02-25 12:18:44.850,116
2020-02-25 12:18:44.850,116
2020-02-25 12:18:44.850,116
2020-02-25 12:18:39.150,204
2020-02-25 12:18:39.150,204
2020-02-25 12:18:39.170,204
2020-02-25 12:18:54.200,126
2020-02-25 12:18:54.200,126
2020-02-25 12:18:54.200,126
2020-02-25 12:18:47.150,204
2020-02-25 12:18:47.150,204
2020-02-25 12:18:47.170,204
2020-02-25 12:18:37.910,1252
2020-02-25 12:18:55.150,204
2020-02-25 12:18:55.150,204
2020-02-25 12:18:55.180,204
2020-02-25 12:19:03.160,204
2020-02-25 12:19:03.160,204
2020-02-25 12:19:03.180,204
2020-02-25 12:19:17.230,132
2020-02-25 12:19:17.240,304
2020-02-25 12:19:17.420,158
2020-02-25 12:19:17.430,317
2020-02-25 12:19:11.150,204
2020-02-25 12:19:11.150,204
2020-02-25 12:19:11.180,204
2020-02-25 12:19:06.100,634
2020-02-25 12:19:19.150,204
2020-02-25 12:19:19.150,204
2020-02-25 12:19:19.180,204
2020-02-25 12:19:27.160,204
2020-02-25 12:19:27.160,204
2020-02-25 12:19:27.190,204
2020-02-25 12:19:35.160,204
2020-02-25 12:19:35.160,204
2020-02-25 12:19:35.180,204
2020-02-25 12:19:43.160,204
2020-02-25 12:19:43.160,204
2020-02-25 12:19:43.180,204
2020-02-25 12:19:51.160,204
2020-02-25 12:19:51.160,204
2020-02-25 12:19:51.190,204
2020-02-25 12:19:59.170,204
2020-02-25 12:19:59.170,204
2020-02-25 12:19:59.190,204
2020-02-25 12:20:07.170,204
2020-02-25 12:20:07.170,204
2020-02-25 12:20:07.190,204
2020-02-25 12:20:15.180,204
2020-02-25 12:20:15.180,204
2020-02-25 12:20:15.190,204
2020-02-25 12:20:23.170,204
2020-02-25 12:20:23.170,204
2020-02-25 12:20:23.200,204
2020-02-25 12:20:31.180,204
2020-02-25 12:20:31.180,204
2020-02-25 12:20:31.190,204
2020-02-25 12:19:17.240,2572
2020-02-25 12:20:39.180,204
2020-02-25 12:20:39.180,204
2020-02-25 12:20:39.200,204
2020-02-25 12:18:54.210,1482
2020-02-25 12:18:54.220,543
2020-02-25 12:18:54.210,1482
2020-02-25 12:20:47.180,204
2020-02-25 12:20:47.180,204
2020-02-25 12:20:47.200,204
2020-02-25 12:20:55.190,204
2020-02-25 12:20:55.190,204
2020-02-25 12:20:55.210,204
2020-02-25 12:21:03.190,204
2020-02-25 12:21:03.190,204
2020-02-25 12:21:03.210,204
2020-02-25 12:21:11.190,204
2020-02-25 12:21:11.190,204
2020-02-25 12:21:11.210,204
2020-02-25 12:21:19.190,204
2020-02-25 12:21:19.190,204
2020-02-25 12:21:19.220,204
2020-02-25 12:21:27.200,204
2020-02-25 12:21:27.190,204
2020-02-25 12:21:27.220,204
2020-02-25 12:21:35.200,204
2020-02-25 12:21:35.200,204
2020-02-25 12:21:35.220,204
2020-02-25 12:21:43.200,204
2020-02-25 12:21:43.200,204
2020-02-25 12:21:43.220,204
2020-02-25 12:21:51.200,204
2020-02-25 12:21:51.200,204
2020-02-25 12:21:51.220,204
